Title: VI719805148469395457
[02:45:38] 云超屏
[02:45:39] Lowell
[02:45:41] 高雅考评的
[02:45:42] 嗯
[02:45:43] 叫什么
[02:45:43] 嗯
[02:45:44] 高雅考评
[02:45:45] 哦
[02:45:45] 做做那个叫什么
[02:45:47] 优威尔
[02:45:47] 哎
[02:45:47] 靠你啊
[02:45:48] 优威尔
[02:45:48] 对对对对
[02:45:50] 我俩关系比较好
[02:45:51] 优威尔做的怎么样
[02:45:53] 优威尔现在还在找全mf
[02:45:55] 还在找全mf
[02:45:56] 对
[02:45:56] 那个问题大家都看不过
[02:45:58] 对
[02:45:58] 他其实前段时间找我
[02:46:00] 让我加入给他做负责人
[02:46:02] 嗯
[02:46:03] 其实就做那个社交环境
[02:46:08] 后面社交
[02:46:08] 开场才能睡觉
[02:46:10] 想准社交
[02:46:10] 不做后面吗
[02:46:12] 就你先对先那个啥
[02:46:15] 啊
[02:46:15] 好啊
[02:46:16] 啊
[02:46:16] 啊
[02:46:16] 啊
[02:46:16] ,他想做这个
[02:46:18] 但是我这就我是很好奇
[02:46:20] 比较要在网络
[02:46:21] 他
[02:46:22] 做奥登堡
[02:46:24] 就是他
[02:46:26] 嗯
[02:46:27] 他做压扣顶和老婆不做压扣顶
[02:46:29] 其实都挺早了嘛
[02:46:30] 对吧
[02:46:30] 对
[02:46:31] 但他其实早期因为他的作品
[02:46:34] 不做像拉欧宝那种一站式的结局
[02:46:36] 嗯
[02:46:36] 他又想做一些社区
[02:46:40] 啊
[02:46:40] 就那种抛顶的
[02:46:42] 社区
[02:46:43] 抛顶社区
[02:46:44] 因为抛顶做了一些东西
[02:46:45] 作为内容
[02:46:46] 然后去做社区
[02:46:47] 啊
[02:46:48] 这不是那种特别简单
[02:46:50] 直接你输入一个东西
[02:46:51] 我帮你弄一个网站就结了
[02:46:53] 对
[02:46:53] 也不是套路啊
[02:46:55] 要做社区
[02:46:56] 我今天作品激发二创
[02:46:59] 哦
[02:47:01] 那你觉得那你觉得这个其实主要是主要原因
[02:47:04] 为什么没找片面
[02:47:05] 不说是不是主要还是因为入镜选错了
[02:47:09] 应该是先做rri高的那个社区
[02:47:12] 这rri不够高
[02:47:13] 但是你长期可能有毕业
[02:47:16] 在我看来我做的比较多的有些社区吧
[02:47:19] 嗯
[02:47:19] 在我看来
[02:47:20] 情境是这个
[02:47:21] 还是入镜的
[02:47:23] 就是呃
[02:47:26] 他要做的UGC有人
[02:47:27] 因为这个人其实也不能直接从UGC做起
[02:47:29] 其实要从那部分
[02:47:31] 因为有价值有想法的人
[02:47:32] 先去做起
[02:47:33] 作为社区这个人要showcase
[02:47:36] 释放教育
[02:47:37] 他们能够生长出来一些内核的
[02:47:39] 对
[02:47:39] 这个内核能够足够让大家去做二创作模仿
[02:47:42] 嗯
[02:47:42] 才可能生产出来的
[02:47:43] 嗯
[02:47:43] 他上来是直接通过UGC去切UGC
[02:47:46] 嗯
[02:47:47] 那就只能做出来一堆垃圾
[02:47:49] 嗯
[02:47:51] 或者他是通过以后
[02:47:52] 未来通过一些
[02:47:53] 某些经验作品经验的
[02:47:54] 然后经验成绩也能够去做
[02:47:56] 或者
[02:47:57] 嗯
[02:47:57] 他团队里面应该有很多刺激的人吧
[02:48:00] 他当时刺激的这些
[02:48:01] 做社区为这些想法的经验
[02:48:03] 没有把他这个东西给传递很好吗
[02:48:07] 没有
[02:48:07] 他之前
[02:48:08] 他现在的产品
[02:48:09] 就是也是我这边在解决的下场
[02:48:11] 他都是做工具
[02:48:14] 对
[02:48:14] 他在做工具
[02:48:15] 他他们照道理
[02:48:16] 他在直接做工具
[02:48:17] 然后在
[02:48:18] 他认为的
[02:48:19] 根本是玩社区嘛
[02:48:21] 嗯
[02:48:23] 所以那个时候他也是找我去
[02:48:25] 回家做社区
[02:48:25] 我那时候也在玩社区
[02:48:27] 啊
[02:48:28] 那时候因为我刚来
[02:48:30] 他是在我来
[02:48:32] 我来剪影交接的工作
[02:48:33] 因为就是他的工作
[02:48:34] 回家一条500个人的工作
[02:48:36] 啊
[02:48:37] 就是我的工作
[02:48:38] 然后后来呢
[02:48:39] 他去了黑米
[02:48:39] 黑米做了一年
[02:48:41] 之后呢
[02:48:41] 黑米的那个投资人
[02:48:43] 他那部黑米上的项目
[02:48:45] 其实不太顺利
[02:48:47] 不过我们上线
[02:48:49] 然后希望因为投资人
[02:48:51] 看到海外投资人的机会
[02:48:52] 嗯
[02:48:52] 我觉得他应该也有一块风格
[02:48:55] 然后这样他做了
[02:48:56] 啊
[02:48:57] 他应该是想做盒子
[02:48:58] 他不想做喇叭布
[02:48:59] 对
[02:48:59] 就反正现在大家拿这个坑
[02:49:01] 手都赶紧打掉
[02:49:03] 然后当时就很好的我们团
[02:49:05] 他总共多少钱
[02:49:07] 啊
[02:49:11] 现在应该是3000多万美金吧
[02:49:13] 是吗
[02:49:13] 哦
[02:49:15] 那
[02:49:17] 他现在他们运沪做的多吗
[02:49:18] 几千万运沪有吗
[02:49:23] 但真的
[02:49:24] 啊
[02:49:25] 都没有
[02:49:25] 他们怎么
[02:49:25] 其实
[02:49:27] 他们用的物质其实还蛮不可复制的
[02:49:30] 就有于
[02:49:32] 张宇桐给了他一笔钱之后
[02:49:35] 很快投资机构
[02:49:39] 他一周之内
[02:49:40] 三天之内
[02:49:43] 聊了
[02:49:43] 你爱投不投
[02:49:44] 然后很多人怕光谋
[02:49:45] 就投了
[02:49:46] 嗯
[02:49:47] 他是容易软的
[02:49:51] 不算软的
[02:49:55] 他是产品出产还是机具出产
[02:49:56] 产品出产
[02:50:00] 你觉得一个成功商业化的产品到底靠的是啥?
[02:50:14] 到底是什么?
[02:50:15] 到底靠的是啥?
[02:50:16] 其实还是用户关键场景的把握吧
[02:50:26] 那你觉得像明绍平他们做产品也有很多经验
[02:50:30] 为什么他对用户的场景把握没有把握好呢?
[02:50:34] 就实际上是想的太大了
[02:50:38] 关键落地没有去聚焦抓出来的东西
[02:50:41] 这时候我就很好奇
[02:50:44] 大家都会说他肯定知道要聚焦
[02:50:47] 那他们没有聚焦吗?
[02:50:55] 我觉得没有聚焦吧
[02:50:56] 那他知道自己没有聚焦吗?
[02:50:58] 他知道自己没有聚焦的点是因为
[02:51:04] 他不太确信这个点
[02:51:07] 他不太确信很多东西
[02:51:09] 就OK,或者这个东西怎么去做
[02:51:13] 对,我感觉就是
[02:51:14] 他同时会做很多事情
[02:51:16] 对,就感觉你
[02:51:17] 不确定
[02:51:20] 是,你可以做很多方向
[02:51:23] 然后你为了弥补一个方向不确定
[02:51:25] 你会想做其他方向来
[02:51:27] 对对对
[02:51:28] 因为好像加起来概率是更高了
[02:51:31] 对
[02:51:32] 这里面其实不是
[02:51:34] 但是这里面问题又在于
[02:51:37] 你怎么就确定你做的方向是成的
[02:51:40] 这个时候其实像我们的一些Coach跟我们说
[02:51:45] 你可以压住多个方向
[02:51:49] 但是你要做的是Sprint
[02:51:52] 不能均等发力
[02:51:53] 对,不能一起发力
[02:51:54] 你先做这个
[02:51:55] 放这个
[02:51:56] 聊完客户
[02:51:57] 发言不行
[02:51:58] 你就放弃
[02:51:59] 你就不要再下完
[02:52:01] 然后做下一个
[02:52:02] 对
[02:52:03] 关键是你要把这个Sprint在那边验证完
[02:52:07] 对
[02:52:08] 就差不清的地方要论的
[02:52:10] 快速切换
[02:52:13] 对
[02:52:14] 你知道你怎么能压住
[02:52:17] 我觉得其实这个也是
[02:52:18] 说的判断力就是运气了
[02:52:20] 对
[02:52:21] 你觉得你之前做Sprint的时候遇到过这种问题吗?
[02:52:23] 有呀
[02:52:24] 就是比如刚刚刚来前
[02:52:29] 出播欧美市场
[02:52:31] 嗯
[02:52:32] 其实我刚刚压住的场景
[02:52:33] 不是后面我说的那个口播场
[02:52:35] 刚刚压住的场景就是
[02:52:36] 就是咋不见的那个想
[02:52:38] 其实剪辑环节最复杂的就是
[02:52:41] 最高价的场景其实是粗剪环节
[02:52:43] 嗯
[02:52:44] 当我拍摄一大堆废产
[02:52:45] 从中快速粗剪
[02:52:47] 到来一个东西
[02:52:48] 几十个G
[02:52:49] 几百个G的那种
[02:52:51] 嗯
[02:52:52] 中快速粗剪
[02:52:53] 当时想用AI来
[02:52:55] 就让你这个东西怎么看
[02:52:57] 嗯
[02:52:59] 你会发现很难定义
[02:53:01] 因为粗剪的素材
[02:53:02] 锤类太分散了
[02:53:04] 有综艺
[02:53:05] 有大量的Vlog
[02:53:06] 嗯
[02:53:07] 有度数
[02:53:08] 有科普
[02:53:09] 嗯
[02:53:10] 然后继续能力也分不上
[02:53:11] 嗯
[02:53:12] 然后使得
[02:53:13] 那么多素材去做理解
[02:53:15] 做压缩
[02:53:16] 再去处理
[02:53:17] 消耗的算法
[02:53:18] 消耗的算法的模
[02:53:20] 嗯
[02:53:21] 嗯
[02:53:22] 那你怎么还现在就写
[02:53:25] 所有做粗剪的
[02:53:26] 就写Video ID连接是吗?
[02:53:27] 嗯
[02:53:28] 没错
[02:53:29] 写不了
[02:53:30] 而且后来本机的问题
[02:53:31] 粗剪其实只能取消
[02:53:34] 不能解决
[02:53:35] 压缩
[02:53:36] 压缩一倍
[02:53:37] 压缩两倍
[02:53:38] 其实就已经停止了
[02:53:39] 嗯
[02:53:40] 那粗剪对应的是
[02:53:41] 固数程序的解析的逻辑
[02:53:42] 也没有合起来
[02:53:43] 嗯
[02:53:44] 它对应的是
[02:53:45] 拍摄所有的思路想法
[02:53:46] 嗯
[02:53:47] 你知道开拍
[02:53:48] 你知道那个穿插什么
[02:53:49] 嗯
[02:53:51] 就是招户实际的创新了
[02:53:53] 嗯
[02:53:54] 其他本质的技术能力
[02:53:55] 应该比较多
[02:53:56] 比较多
[02:53:57] 嗯
[02:53:58] 别的学团
[02:53:59] 没有
[02:54:00] 没错
[02:54:01] 我现在有很多人
[02:54:02] 很多做剪辑的枕头
[02:54:03] 他们在转型
[02:54:04] 做V
[02:54:05] 呃
[02:54:06] 做
[02:54:07] 不做剪辑
[02:54:08] 剪辑
[02:54:09] 做视频生成
[02:54:10] 或者做
[02:54:11] 就做视频生成
[02:54:12] 因为大家问问
[02:54:13] 我一开始创业
[02:54:14] 我创业
[02:54:15] 我肯定不困在剪
[02:54:16] 就是视频剪辑
[02:54:17] 哈哈
[02:54:18] 视频剪辑
[02:54:19] 剪辑
[02:54:20] 这种
[02:54:21] 剪辑类的一种
[02:54:23] 为啥
[02:54:24] 因为它
[02:54:25] 因为效果很难保证
[02:54:26] 对吧
[02:54:27] 剪辑的灵魂
[02:54:28] 是艺术的创造的病
[02:54:29] 对
[02:54:30] 嗯
[02:54:31] 对,它替代不了不是AI能力不行,是人不可计划
[02:54:37] 这是剪辑的魅力,剪辑的合作
[02:54:40] 所以我绝对不会碰这个方向
[02:54:50] 那视频生神呢,AI视频生神
[02:54:54] 视频生神可行
[02:54:56] 最近那个叫V
[02:54:59] 它是从创意直接到了解剖
[02:55:02] 对
[02:55:02] 它绕过了拍摄
[02:55:04] 对
[02:55:05] 那你觉得视频上里面那个V
[02:55:07] V
[02:55:09] 不是V,V是做模型的吧
[02:55:11] 嗯,V是做模型的
[02:55:12] V
[02:55:14] V
[02:55:15] Video
[02:55:16] Media
[02:55:17] Media
[02:55:18] M-E-A什么
[02:55:19] D-O啥的
[02:55:20] 还有一招O-E-O-E
[02:55:23] 哦,O-E-O-E是哦
[02:55:24] 嗯
[02:55:25] O-E就是工作流嘛
[02:55:26] 嗯,他们这种产品做什么呀
[02:55:30] V也是这样剪的产品
[02:55:31] 嗯
[02:55:32] 我觉得随时化是有机会的呀
[02:55:37] 嗯
[02:55:38] 随时化融入专业的品位是有机会的
[02:55:42] 嗯
[02:55:43] 嗯
[02:55:44] 那你会想做那方面吗
[02:55:45] 我也想
[02:55:46] 为啥
[02:55:47] 嗯
[02:55:48] 因为我觉得它是一个运营的事情
[02:55:55] 嗯
[02:55:56] 它不是运营魅力,不是服务魅力
[02:55:58] 为什么它不是产品魅力呢
[02:55:59] 因为你本身就是在做一个Workflow
[02:56:05] 你本身就是在订一个Workflow
[02:56:07] 它的作品其实就是
[02:56:09] 简化和复制已有的工作流程
[02:56:14] 嗯
[02:56:15] AI复杂
[02:56:16] 嗯
[02:56:17] 然后它的效果它就是回应取决点
[02:56:18] 这就是效果
[02:56:19] 嗯
[02:56:20] 效果其实就是
[02:56:21] 嗯
[02:56:22] 它的效果其实就是
[02:56:24] 那个里面的艺术效果
[02:56:25] 它的视觉表达效果
[02:56:27] 对
[02:56:28] 嗯
[02:56:29] 那把产品比如说
[02:56:30] 玻璃鱼子之类的做得更好
[02:56:32] 不也能把这个效果体现得比较好吗
[02:56:35] 那我为什么不去大厂做呢
[02:56:36] 其实就是产品优化
[02:56:37] 尤其是优化的事情
[02:56:38] 啊
[02:56:39] 它不改变这个产品
[02:56:40] 它不是First Principle
[02:56:42] 是一个新的东西
[02:56:43] 是
[02:56:45] 它不改变
[02:56:46] 我哪个产品还不能做个登录页面了
[02:56:52] 我练习登录页面的优化流程
[02:56:54] 我去任何产品都能做
[02:56:56] 啊
[02:56:57] 那比如你现在真正想要做的
[02:57:00] 就是一个很新的一个
[02:57:03] 嗯
[02:57:07] 就咱们这个产品吸引我的点是
[02:57:09] 它其实是能够往
[02:57:11] 往真正持续的
[02:57:14] 正在的一个助手
[02:57:15] 对
[02:57:16] 发展
[02:57:17] 是的
[02:57:18] 这个东西
[02:57:19] 是的
[02:57:20] 如果它就是一个视频会议
[02:57:21] 就不会享受
[02:57:22] 对
[02:57:23] 嗯
[02:57:24] 没错
[02:57:26] 对
[02:57:27] 现在这种就是
[02:57:28] 现实会议主要是为了切场景
[02:57:29] 为什么我们可老不懂拍呢
[02:57:31] 嗯
[02:57:32] 就是它是真正往内部去
[02:57:35] 它
[02:57:36] 它绕过了
[02:57:38] 它不需要等大场
[02:57:39] 嗯
[02:57:40] 它就像苹果一样
[02:57:41] 嗯
[02:57:42] 它把游泳东西拼接在一块
[02:57:43] 它给你足够
[02:57:44] 交付了足够的一个好用的产品
[02:57:45] 嗯
[02:57:46] 它的拼接就是足够有意义
[02:57:47] 但是它的拼接是
[02:57:48] 反而是划时代的一个创新
[02:57:50] 对
[02:57:51] 对
[02:57:52] 前置后置
[02:57:53] 触摸多点
[02:57:54] 这些东西
[02:57:55] 它圆在一块
[02:57:56] 其实就是一个机器的传输
[02:57:58] 嗯
[02:57:59] 确实
[02:58:00] 嗯
[02:58:01] 嗯
[02:58:02] 嗯
[02:58:05] 它划的时候
[02:58:06] 你的机器一开始
[02:58:07] 它就很自然
[02:58:09] 很尖
[02:58:10] 还好
[02:58:11] 是
[02:58:12] 这样
[02:58:14] 一排
[02:58:15] 那 topped
[02:58:20] 做了
[02:58:21] 十次
[02:58:31] 拿去
[02:58:32] 然后要你从上面
[02:58:33] 拿起来
[02:58:34] 是的
[02:58:36] 大家看
[02:58:38] 然后现在
[02:58:39] 你怎么拿出来了
[02:58:40] 它就一开
[02:58:43] 好
[02:58:44] 而且它的场开
[02:58:45] 有点整绑
[02:58:46] owa
[02:58:47] 好
[02:58:48] 就是
[02:58:48] 好像
[02:58:49] やって他们
[02:58:50] 我也çao
[02:58:51]  Multi
[02:58:52] 他必须挺高的
[02:58:53] 很多人想高
[02:58:54] 有逼
[02:58:55] 因为其实大家现在也就
[02:58:57] 是因为他们团队有爱逼还是什么
[02:59:00] 就比较早吧
[02:59:01] 然后
[02:59:03] 我感觉就是让投资人做其他的局
[02:59:10] 你怎么看那个Odyssey
[02:59:12] 那Odyssey不是也是自己出来了吗
[02:59:14] 这个是做什么
[02:59:16] Odyssey做那个饮食健康吧
[02:59:21] 我觉得这个东西也可以吧
[02:59:22] 就我自己是会反应的
[02:59:25] 我自己是会反应的
[02:59:26] 我觉得这个产品不过那种啥的
[02:59:28] 其实就是
[02:59:29] 它可能不是很大的
[02:59:31] 对啊
[02:59:32] 我对这种产品就是
[02:59:35] 它最起码做一个便宜的苹果手法
[02:59:38] 和AI把产品手法
[02:59:41] 找到人群
[02:59:44] 它的场景会清晰一点
[02:59:45] 不过其实就是
[02:59:46] 操作层面怎么
[02:59:49] 压缩成本
[02:59:50] 有好效率
[02:59:51] 能和AI嘛
[02:59:53] 确实
[03:00:00] 这种东西是可以的
[03:00:01] 嗯 我觉得
[03:00:03] 要不要加入这种公司
[03:00:04] 那其实就看
[03:00:07] 你自己能获得是吗
[03:00:09] 股权或者什么话语权或者
[03:00:12] 这一年或者
[03:00:13] 嗯
[03:00:16] 说法就有点不一样
[03:00:19] 对
[03:00:22] 就找几个技术一起搞一个
[03:00:24] 对
[03:00:25] 能干不是特别好
[03:00:26] 嗯 对
[03:00:32] 是的
[03:00:40] 而且我现在在注意
[03:00:41] 你要担心
[03:00:43] 这一年公司有没有死啊
[03:00:44] 我说这一年公司
[03:00:47] 你只要把这个硬件
[03:00:48] 摊出来之后
[03:00:50] 大家就开始抄了
[03:00:53] 我这硬件生意太难了
[03:00:55] 我操
[03:00:55] 主要是它有点热的
[03:00:56] 不太合理
[03:00:57] 对
[03:00:58] 真的那么需要单独
[03:01:00] 就是在手机之外
[03:01:01] 单独弄什么
[03:01:03] 你想
[03:01:05] 这家公司
[03:01:06] 美国为什么他们不想投硬件
[03:01:08] 美国过去10年
[03:01:10] 最多就出了两家硬件公司
[03:01:11] 一个
[03:01:13] 那除了那么多
[03:01:14] 比特币或者那种
[03:01:16] 这个软件的公司
[03:01:18] 不也还在公司
[03:01:20] 然后你看即使
[03:01:21] Woop和Aura Ring
[03:01:22] 都是玩不一样的
[03:01:28] 而且你有听说Aura Ring的那种很
[03:01:31] 做了一个很
[03:01:32] 另外一个很大的替代品吗
[03:01:34] 没有
[03:01:34] 就是没有
[03:01:35] 对吧
[03:01:37] 然后你有听说过
[03:01:38] Woop做的很大的
[03:01:39] 另外一个跟Woop替代品吗
[03:01:41] 也没有
[03:01:44] 就是不一样
[03:01:46] 坦白就是人家觉得你这东西做的多好
[03:01:48] 我就不做了
[03:01:49] 对
[03:01:49] 我就找创新
[03:01:50] 中国他妈觉得这个东西多好
[03:01:51] 我他妈
[03:01:52] 还会抄你
[03:01:53] 对
[03:01:53] 是
[03:01:57]  .com
[03:01:58] .com呢
[03:01:59] 多是点菜
[03:02:00] 多是点菜
[03:02:05] 然后
[03:02:07] 所以我觉得做硬件这个生意还太难了
[03:02:11] 光做硬件太难了
[03:02:12] 现在主要是这些硬件公司
[03:02:15] 我觉得他的问题是在这
[03:02:16] 可能硬件公司找的创始人
[03:02:18] 可能都是
[03:02:19] 硬件主持人
[03:02:21] 然后他们所谈的这种东西
[03:02:24] 其实就是
[03:02:25] 供应为产业为优势
[03:02:27] 然后剩下来都是加AI
[03:02:29] 他们反而认为这部分是最简单的
[03:02:32] 所以这种投入东西投入的就是最少的
[03:02:35] 但我觉得反而这种形态应该是对的
[03:02:40] 对
[03:02:40] 我觉得在硬件早期的时候
[03:02:43] 其实你说供应的这些东西
[03:02:45] 我都不知道我能卖多少台呢
[03:02:47] 对吧
[03:02:48] 几千台
[03:02:48] 我觉得几千台也不需要什么
[03:02:52] 反正最多亏本卖人
[03:02:53] 最多亏本卖一个什么50美金一台
[03:02:57] 几千台你能亏多少
[03:02:59] 能亏供应太早了
[03:03:02] 除非是几百万
[03:03:04] 几百万
[03:03:05] 就几十万台十万台要贪供应
[03:03:07] 我觉得做硬件难
[03:03:09] 是难必得是高
[03:03:11] 那不是做demo
[03:03:13] 难是到了十万台
[03:03:15] 然后怎么跳到一百万台
[03:03:17] 那个时候那个时候就是难
[03:03:19] 但如果真的到了那个环节
[03:03:27] Ponyteam至少50%的金要被牵涉到南北区
[03:03:30] 有的硬件是让你运用的
[03:03:46] 有的硬件是帮助你
[03:03:48] 但是这样无法存在的
[03:03:50] 对了
[03:03:52] 现在我觉得东西带来这里
[03:03:59] 只要它续航够长
[03:04:02] 能一直记
